text,label
"Hi Britny,

Don't forget about our meeting at 12:00 pm today. Looking forward to discussing Cure Project.",ham
"Hi Hellen,

Curious to experience the benefits? Try our product with a risk-free trial. No commitment needed.

Start trial www.asdsa24659012qwasf.co.kr and discover the difference!",spam
"Subject: Double Your Leads and Cash!

Hello zen

Ready to boost your business? Double your leads and cash with our proven strategies. Don't wait; start growing today!",spam
"Hello Morets,

Looking for extra cash? Explore side hustles that fit your lifestyle and make a meaningful impact.

Discover opportunities www.hollysih22222t.com and start earning more!",spam
"Tired of dealing with debts and high interest rates? It's time to take control. Our program offers a risk-free solution to consolidate debt and lower rates, giving you the chance to earn extra income. Start your journey towards financial freedom today!",spam
Act now! Exclusive discount: Buy direct and save 50%. Limited time offer!,spam
"Imagine holding a ticket to unlimited extra income. With our program, you can double your cash and achieve the financial satisfaction you deserve. Say goodbye to limitations and hello to a life of financial freedom and big rewards.",spam
"Hi Hellen,

Experience peace of mind with our products. Enjoy a lifetime warranty with every purchase.

Explore options www.asdsa24659012qwasf.co.kr and shop confidently!",spam
"The blend of romance, fantasy, and a touch of sci-fi made ""Your Name"" a genre-defying masterpiece.

Overall, I can't recommend ""Your Name"" enough. It's a must-watch for any anime enthusiast or anyone who loves a heartfelt story.",ham
"Hi John,

Challenges are just stepping stones. Keep pushing forward; you're capable of great things!",ham
Exclusive offer! Double your income with our once-in-a-lifetime opportunity. Sign up free today!,spam
"Hi Mark,

It's been a while. Let's catch up on all the latest happenings in our lives.",ham
I've found an amazing way for you to earn money. It's an online biz opportunity available only today. Say goodbye to bad credit and debt while enjoying extra income per week. Don't wait; start now!,spam
"Subject: Reconnecting and Weekend Plans

Hey Daniel,

Long time no see! How's everything going? Let's catch up this weekend.

I heard about a pop-up art market happening on Saturday. Interested in checking out some unique creations and sharing stories?

Take care,
Lucas",ham
"Hi Clever,

We're continuously striving to improve. Could you provide feedback on your recent experience with us?",ham
"Congratulations! You're a winner! Claim your jackpot prize and receive a full refund. Don't wait, act now!",spam
Attention: Purchase with confidence! Our money-back guarantee ensures your satisfaction. Shop now and save.,spam
"Subject: Let's Hang Out This Weekend

Hey Mia,

Long time no see! How's everything going? We should catch up this weekend.

I heard about a live jazz performance on Sunday. Interested in some smooth tunes and catching up afterward?

Looking forward to it,
Ava",ham
"My wonderful my friend, I hope this message brings a smile to your face. I've been thinking about our friendship and how much it means to me. Your ability to bring people together and create a sense of community is truly remarkable. Let's plan a day of volunteering and giving back to the community soon, where we can make a positive impact and spread kindness to others. You're an amazing person, and I'm grateful for the laughter and memories we've shared. Take care, and know that you're appreciated and loved more than you know.",ham
"Subject: Exclusive Deal: Save Big on Your Dream Vacation!

Hi friend

Ready to escape the daily grind and experience the vacation of a lifetime? Our ""Exclusive Deal"" offers you the chance to save up to 50% on your dream getaway.

Imagine strolling along white sandy beaches, exploring vibrant cultures, and making memories that will last forever. With our limited time offer, this dream can become a reality.

But act fast – this offer ""Expires in X Days."" Don't miss your chance to enjoy a once in a lifetime vacation opportunity at a fraction of the price.

Secure your spot today and embark on an unforgettable journey!",spam
"Subject: Coffee and Catching Up

Hey Olivia,

Time really flies, doesn't it? It's been too long since we caught up. Let's remedy that this weekend.

I heard about a new caf? with a cozy vibe. How about we meet up on Sunday morning for coffee and a good chat?

Looking forward to it,
Ethan",ham
"Subject: Discover Tomorrow's Gadgets Today

Hey Ryan,

Stay ahead of the tech curve by exploring our Tech Innovation Showcase. From AI-powered devices to cutting-edge wearables, get a glimpse of the future of technology.

Embrace the future,
Emma
TechTrailblazers",spam
"Ready to take the first step? Get started now and embark on a journey of success. Click below to begin.

Get started www.sadasd2223.com today!",spam
"Hope you're doing well. I thought it might be cool to have a gaming day tomorrow. We can dust off our consoles and compete in some friendly matches.

I've got a bunch of games in mind, but if you have any favorites, feel free to bring them along. Snacks and good times guaranteed!

Let me know if you're up for it. It's going to be a blast!",ham
"Subject: Ignite Creative Passion: Writing Intensive Workshop

Hello Emily,

Ignite your creative passion. Our Writing Intensive Workshop provides a nurturing environment to explore your writing voice, develop skills, and unleash your creativity.

Write with fiery passion,
Alexandra
PassionateWrite",spam
"Hi Yoonee,

I tried this amazing recipe - thought you might like it too. Let's do a recipe swap soon!",ham
"Congratulations! You have been selected for an exclusive opportunity to earn extra cash right from the comfort of your home. With the potential to earn [Insert Random Amount] or more per week, this is a chance you don't want to miss. Our program is designed to provide you with the tools and resources needed to succeed.

Ready to take the leap? Click below www.gdgfgfgfgfhhuiij.com/&123=123 to claim your spot and start your journey toward financial freedom today!",spam
Elevate every aspect of your life with our exclusive deals and offers. Don't wait - seize the opportunity now!,spam
"It's time to turn your dreams into financial reality. Our program offers you the chance to earn extra income and be your own boss. Say yes to a life of big bucks, financial freedom, and pure profit.",spam
"Subject: Let's Reconnect This Weekend

Hey Daniel,

Time flies, doesn't it? It's been way too long since we caught up. Let's change that this weekend.

I've heard about an outdoor concert happening on Sunday evening. Interested in enjoying some music and catching up?

Looking forward to it,
Ava",ham
I'm so happy to have you as my friend!,ham
"Subject: Discover Adventure: Join Our Wilderness Expedition

Hello Michael,

Ready to explore the great outdoors? Our Wilderness Expedition offers thrilling trails, breathtaking landscapes, and the opportunity to connect with nature on a deeper level.

Embark on a wild journey,
Emily
WildLifeJourneys",spam
